country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
,,12624549,,0,17,1.32436E+19,
,,12624548,,0,19,1.51153E+19,
,,12624548,,0,4,1.51502E+19,
,,12624549,,0,2,1.31911E+19,
,,12624548,,0,4,1.27162E+19,
,,12624548,,0,20,1.28485E+19,
,,12624548,,0,20,1.79583E+19,
PL,4/5/17,12624548,5.77702E+18,3.774416,7,2.13345E+18,GAMES
,,12624548,,0,11,9.14164E+18,
,,12624549,,0,18,5.09104E+18,
,,12624548,,0,12,1.06536E+19,
,,12624548,,0,19,1.3605E+19,
,,12624549,,0,5,1.03009E+19,
,,12624548,,0,15,5.35144E+18,
,,12624549,,0,10,1.76484E+18,
,,12624548,,0,17,3.77573E+18,
,,12624548,,0,2,1.15395E+19,
,,12624548,,0,2,1.7816E+19,
,,12624549,,0,8,4.3544E+18,
,,12624549,,0,12,3.333E+18,
,,12624548,,0,7,4.24229E+18,
,,12624548,,0,2,9.53617E+18,
,,12624549,,0,11,7.7744E+17,
BR,4/3/17,12624549,5.03864E+18,2.309643,12,1.52615E+19,GAMES
,,12624548,,0,12,6.91829E+18,
,,12624549,,0,7,1.50128E+19,
,,12624549,,0,5,1.11984E+19,
,,12624549,,0,9,4.12381E+18,
,,12624549,,0,10,5.35036E+18,
,,12624548,,0,19,7.23988E+18,
,,12624549,,0,15,1.49271E+19,
,,12624549,,0,14,1.34347E+19,
,,12624548,,0,12,8.94285E+18,
,,12624549,,0,2,1.84228E+19,
,,12624549,,0,1,1.56402E+19,
US,4/2/17,12624548,7.36953E+18,19.99,7,1.66148E+19,GAMES
,,12624549,,0,17,8.22989E+18,
,,12624549,,0,17,1.05019E+19,
,,12624548,,0,6,1.95819E+18,
,,12624549,,0,6,2.03875E+17,
,,12624549,,0,6,1.22649E+18,
,,12624548,,0,16,1.18076E+19,
,,12624548,,0,19,1.1687E+19,
,,12624548,,0,17,1.39373E+19,
,,12624548,,0,13,7.81111E+18,
,,12624549,,0,12,1.36932E+19,
,,12624548,,0,6,8.72474E+18,
,,12624549,,0,18,1.4779E+19,
DK,4/3/17,12624548,6.96359E+18,3.584664,19,6.79396E+18,GAMES
,,12624549,,0,9,7.28473E+18,
,,12624548,,0,1,8.2807E+17,
,,12624548,,0,16,1.1874E+19,
US,4/3/17,12624549,8.79298E+18,1.99,11,1.05497E+19,GAMES
US,4/2/17,12624549,1.055E+19,1.99,11,1.05497E+19,GAMES
,,12624549,,0,5,1.45127E+19,
,,12624549,,0,15,1.26382E+19,
,,12624548,,0,15,7.34401E+18,
,,12624548,,0,3,1.50221E+19,
,,12624549,,0,1,1.81793E+19,
AT,4/3/17,12624549,9.34042E+18,3.188815,15,1.8237E+19,MOVIES
,,12624548,,0,19,4.52447E+18,
,,12624548,,0,9,7.90438E+18,
,,12624548,,0,5,1.16544E+19,
,,12624549,,0,8,1.26525E+19,
,,12624549,,0,6,1.2733E+19,
,,12624548,,0,4,1.64409E+19,
,,12624549,,0,14,1.30395E+19,
US,4/5/17,12624548,1.29154E+19,1.99,16,8.8853E+18,GAMES
,,12624549,,0,16,1.08686E+19,
,,12624549,,0,15,3.53505E+18,
,,12624549,,0,6,2.21177E+18,
,,12624548,,0,19,4.80066E+18,
,,12624549,,0,10,1.08935E+19,
,,12624548,,0,10,1.24843E+19,
,,12624549,,0,6,1.24947E+19,
,,12624549,,0,5,6.38186E+18,
,,12624549,,0,10,9.94256E+18,
,,12624548,,0,3,7.14073E+18,
,,12624548,,0,12,1.51976E+19,
JP,4/3/17,12624549,1.61672E+19,4.320984,3,8.0105E+18,GAMES
JP,4/7/17,12624549,1.20813E+19,45.073689,3,8.0105E+18,GAMES
JP,4/2/17,12624549,1.50459E+19,4.303694,3,8.0105E+18,GAMES
JP,4/5/17,12624549,7.98779E+18,45.128302,3,8.0105E+18,GAMES
,,12624548,,0,8,1.73563E+19,
KR,4/1/17,12624548,4.71496E+18,9.835039,19,6.64498E+18,GAMES
,,12624549,,0,10,7.31155E+18,
,,12624549,,0,6,1.961E+18,
,,12624549,,0,2,5.0924E+18,
,,12624548,,0,13,4.1734E+18,
,,12624548,,0,8,5.99269E+16,
,,12624548,,0,6,1.77591E+19,
,,12624549,,0,15,1.1318E+18,
,,12624548,,0,20,1.56991E+19,
,,12624549,,0,2,7.62573E+18,
JP,4/2/17,12624548,1.08139E+19,1.882866,10,1.30906E+19,GAMES
JP,4/6/17,12624548,8.44668E+17,1.895388,10,1.30906E+19,GAMES
,,12624548,,0,11,5.93197E+18,
US,4/6/17,12624549,1.52586E+19,0.99,9,8.53802E+18,GAMES
,,12624549,,0,18,2.89277E+18,
,,12624549,,0,1,7.41229E+18,
US,4/3/17,12624549,8.51027E+18,5.99,2,4.34061E+18,GAMES
DE,4/7/17,12624549,4.85011E+17,1.050354,9,1.19112E+19,GAMES
DE,4/7/17,12624549,9.15512E+18,5.29421,9,1.19112E+19,GAMES
DE,4/2/17,12624549,5.92065E+18,1.056582,9,1.19112E+19,GAMES
,,12624549,,0,18,1.78278E+19,
IT,4/1/17,12624549,7.67176E+18,26.670702,11,1.02238E+19,GAMES
US,4/2/17,12624548,1.28859E+19,0.99,14,1.40198E+19,GAMES
US,4/2/17,12624548,9.3003E+18,0.99,14,1.40198E+19,GAMES
US,4/4/17,12624548,8.76284E+18,0.99,14,1.40198E+19,GAMES
,,12624549,,0,9,8.74012E+18,
,,12624549,,0,7,1.73215E+19,
,,12624548,,0,2,4.84221E+18,
US,4/5/17,12624549,1.08141E+19,2.11,1,1.07362E+19,GAMES
,,12624548,,0,11,8.59963E+18,
,,12624549,,0,11,6.05444E+18,
,,12624549,,0,15,7.36223E+18,
,,12624549,,0,8,6.65164E+18,
,,12624548,,0,1,5.1282E+18,
,,12624548,,0,4,8.19019E+18,
,,12624548,,0,1,9.20768E+18,
,,12624548,,0,20,1.7488E+19,
,,12624548,,0,19,1.67738E+19,
,,12624549,,0,17,1.64544E+18,
,,12624548,,0,15,4.73785E+18,
,,12624548,,0,17,9.70755E+18,
,,12624549,,0,10,1.39487E+18,
,,12624548,,0,3,1.80661E+19,
,,12624548,,0,11,6.07455E+18,
,,12624549,,0,4,1.41556E+19,
,,12624548,,0,8,1.1266E+19,
,,12624549,,0,6,4.38452E+18,
,,12624549,,0,13,6.05387E+18,
,,12624548,,0,8,2.0308E+18,
,,12624549,,0,4,1.16153E+19,
,,12624549,,0,5,9.13339E+18,
,,12624548,,0,5,1.64672E+19,
,,12624548,,0,15,7.14188E+18,
,,12624548,,0,9,4.2033E+18,
,,12624549,,0,9,1.47081E+19,
,,12624549,,0,14,7.96308E+18,
,,12624548,,0,3,9.13784E+18,
,,12624549,,0,14,1.26534E+19,
,,12624549,,0,10,1.0382E+18,
JP,4/4/17,12624548,2.81516E+18,4.519792,13,7.67704E+18,GAMES
JP,4/4/17,12624548,4.30985E+18,0.903958,13,7.67704E+18,GAMES
JP,4/4/17,12624548,1.6199E+18,4.519792,13,7.67704E+18,GAMES
JP,4/4/17,12624548,1.38185E+19,9.039585,13,7.67704E+18,GAMES
JP,4/3/17,12624548,6.77103E+17,19.80451,13,7.67704E+18,GAMES
JP,4/6/17,12624548,3.23983E+18,48.738566,13,7.67704E+18,GAMES
JP,4/4/17,12624548,7.56383E+18,1.807917,13,7.67704E+18,GAMES
ID,4/3/17,12624549,1.7374E+19,0.900574,7,7.96231E+18,GAMES
,,12624549,,0,11,1.71708E+19,
,,12624549,,0,5,1.63257E+19,
BR,4/6/17,12624549,5.11229E+18,5.36692,7,1.18695E+19,GAMES
,,12624548,,0,9,1.36984E+19,
,,12624549,,0,3,1.59431E+19,
,,12624549,,0,2,4.57014E+18,
,,12624548,,0,19,2.38145E+18,
,,12624548,,0,15,1.44094E+19,
,,12624548,,0,17,8.81007E+18,
,,12624549,,0,12,2.31972E+18,
,,12624548,,0,13,1.11413E+19,
,,12624549,,0,16,1.26083E+19,
,,12624549,,0,16,1.63148E+19,
,,12624549,,0,3,1.30888E+19,
,,12624549,,0,15,1.07481E+19,
,,12624549,,0,6,9.36998E+18,
,,12624548,,0,16,1.20796E+18,
,,12624549,,0,15,4.82958E+18,
,,12624548,,0,2,1.57489E+19,
,,12624548,,0,13,2.753E+18,
,,12624548,,0,3,1.68753E+19,
,,12624548,,0,1,1.10732E+19,
JP,4/2/17,12624549,5.46541E+18,5.379618,7,4.78653E+18,GAMES
,,12624548,,0,14,7.61293E+18,
,,12624549,,0,14,4.10406E+18,
,,12624549,,0,13,1.13022E+19,
NZ,4/7/17,12624548,3.60086E+18,5.206014,5,6.34989E+18,GAMES
NZ,4/4/17,12624548,7.03151E+18,5.225056,5,6.34989E+18,GAMES
NZ,4/2/17,12624548,6.96906E+18,5.241989,5,6.34989E+18,GAMES
NZ,4/2/17,12624548,6.3567E+18,1.81265,5,6.34989E+18,GAMES
NZ,4/7/17,12624548,1.04371E+19,5.206014,5,6.34989E+18,GAMES
NZ,4/2/17,12624548,2.19809E+18,1.81265,5,6.34989E+18,GAMES
,,12624549,,0,9,9.46644E+18,
,,12624548,,0,13,1.82629E+19,
,,12624549,,0,17,7.6774E+18,
,,12624549,,0,9,9.14863E+18,
,,12624548,,0,5,2.69661E+18,
,,12624548,,0,15,1.8072E+19,
,,12624548,,0,8,1.67882E+19,
JP,4/7/17,12624548,1.83724E+19,34.320317,20,1.82631E+19,GAMES
,,12624549,,0,18,2.0401E+18,
,,12624549,,0,8,8.13107E+18,
,,12624549,,0,13,9.89798E+17,
,,12624548,,0,10,1.04776E+19,
,,12624548,,0,14,1.38275E+19,
,,12624549,,0,13,3.37288E+18,
,,12624548,,0,1,7.33278E+18,
,,12624549,,0,9,2.12023E+18,
,,12624549,,0,8,1.59315E+19,
,,12624548,,0,16,1.59911E+19,
,,12624549,,0,6,7.54584E+18,
,,12624549,,0,16,2.36298E+18,
,,12624549,,0,11,1.37966E+18,
,,12624548,,0,14,1.73125E+19,
,,12624548,,0,12,1.71454E+19,
JP,4/7/17,12624549,4.46463E+18,88.37076,16,6.26213E+18,GAMES
JP,4/2/17,12624549,3.86013E+18,87.867103,16,6.26213E+18,GAMES
JP,4/5/17,12624549,4.8848E+18,88.412416,16,6.26213E+18,GAMES
,,12624549,,0,5,3.90314E+17,
,,12624548,,0,6,6.71819E+18,
,,12624548,,0,10,1.37824E+19,
,,12624548,,0,1,6.69941E+18,
,,12624548,,0,14,1.16624E+19,
,,12624549,,0,14,9.71104E+18,
,,12624548,,0,11,1.44705E+19,
JP,4/3/17,12624548,3.78351E+18,8.641968,17,1.26941E+19,GAMES
JP,4/2/17,12624548,7.60709E+18,3.227771,17,1.26941E+19,GAMES
,,12624549,,0,5,1.11472E+19,
DE,4/6/17,12624548,6.9913E+17,1.05458,20,1.90727E+18,GAMES
,,12624548,,0,16,6.55109E+18,
,,12624549,,0,15,1.24043E+18,
,,12624548,,0,5,7.43754E+16,
,,12624549,,0,1,1.28001E+18,
,,12624548,,0,4,1.51511E+18,
,,12624548,,0,20,2.42051E+18,
,,12624548,,0,18,1.03452E+19,
,,12624548,,0,3,1.79174E+19,
US,4/1/17,12624548,1.22199E+19,0.99,15,1.10147E+19,GAMES
,,12624549,,0,2,5.99087E+18,
KR,4/7/17,12624548,1.44135E+19,1.939265,7,1.85497E+18,GAMES
KR,4/7/17,12624548,4.27512E+18,1.939265,7,1.85497E+18,GAMES
KR,4/7/17,12624548,1.18339E+19,1.939265,7,1.85497E+18,GAMES
,,12624549,,0,6,1.18605E+19,
,,12624548,,0,11,7.5791E+18,
US,4/2/17,12624548,1.17211E+19,9.99,6,1.43709E+19,GAMES
,,12624548,,0,13,1.49026E+18,
,,12624548,,0,10,8.65286E+18,
,,12624548,,0,13,1.10816E+19,
,,12624549,,0,2,1.42403E+19,
,,12624549,,0,17,1.80017E+19,
,,12624548,,0,6,9.41845E+18,
,,12624549,,0,4,1.25972E+19,
,,12624548,,0,18,8.53307E+18,
,,12624549,,0,17,1.56857E+18,
,,12624549,,0,14,1.24684E+19,
,,12624548,,0,3,1.16114E+19,
,,12624549,,0,10,1.30872E+19,
,,12624548,,0,17,1.06201E+19,
,,12624548,,0,6,6.61238E+17,
TR,4/3/17,12624548,4.98698E+18,5.212403,18,2.86945E+18,GAMES
,,12624549,,0,18,1.44474E+19,
,,12624548,,0,11,1.13606E+19,
,,12624549,,0,8,5.30788E+18,
,,12624548,,0,4,7.89251E+18,
,,12624548,,0,19,3.80383E+17,
,,12624549,,0,7,1.62739E+19,
,,12624549,,0,2,7.38826E+18,
,,12624548,,0,1,1.46857E+19,
JP,4/1/17,12624548,2.73305E+18,26.898092,20,1.74156E+19,GAMES
JP,4/7/17,12624548,7.29479E+18,18.034849,20,1.74156E+19,GAMES
JP,4/7/17,12624548,1.93847E+18,52.301062,20,1.74156E+19,GAMES
JP,4/1/17,12624548,3.3695E+18,44.830154,20,1.74156E+19,GAMES
JP,4/7/17,12624548,4.03702E+18,9.738818,20,1.74156E+19,GAMES
JP,4/7/17,12624548,2.74884E+18,27.052273,20,1.74156E+19,GAMES
JP,4/7/17,12624548,1.21426E+19,88.37076,20,1.74156E+19,GAMES
,,12624549,,0,13,1.17949E+19,
,,12624549,,0,18,1.62435E+19,
,,12624549,,0,8,1.00709E+19,
,,12624549,,0,1,1.00868E+19,
,,12624549,,0,5,1.10118E+19,
,,12624549,,0,16,1.61316E+18,
,,12624549,,0,6,7.7893E+18,
US,4/2/17,12624548,5.92236E+18,16.99,17,1.83067E+19,MOVIES
US,4/2/17,12624548,1.73665E+19,24.99,17,1.83067E+19,MOVIES
US,4/4/17,12624548,1.76463E+18,6.99,17,1.83067E+19,MOVIES
,,12624549,,0,6,1.83858E+19,
,,12624548,,0,7,1.5332E+19,
,,12624549,,0,16,1.0041E+19,
,,12624548,,0,15,8.81494E+17,
,,12624549,,0,11,1.25583E+19,
,,12624548,,0,14,4.8706E+17,
,,12624549,,0,20,6.8256E+18,
,,12624548,,0,18,4.28355E+18,
,,12624549,,0,3,1.94301E+18,
,,12624548,,0,5,3.20201E+18,
,,12624548,,0,19,1.58692E+19,
,,12624548,,0,7,4.22074E+18,
,,12624548,,0,5,1.33307E+18,
,,12624548,,0,17,1.29316E+19,
,,12624549,,0,3,4.26674E+18,
,,12624548,,0,16,7.9657E+18,
,,12624548,,0,20,1.82632E+19,
,,12624549,,0,1,6.64684E+18,
,,12624549,,0,12,1.51581E+19,
,,12624549,,0,12,6.32631E+18,
,,12624548,,0,16,4.06903E+18,
KR,4/3/17,12624549,7.32588E+18,9.858489,19,1.05261E+19,GAMES
KR,4/4/17,12624549,4.10245E+18,9.802592,19,1.05261E+19,GAMES
US,4/5/17,12624549,2.83424E+18,1.99,3,1.5139E+19,GAMES
US,4/5/17,12624549,6.15972E+18,0.99,3,1.5139E+19,GAMES
US,4/5/17,12624549,7.45086E+18,9.99,3,1.5139E+19,GAMES
,,12624548,,0,14,5.15055E+17,
BR,4/7/17,12624548,2.73857E+18,10.181978,10,7.26837E+18,GAMES
BR,4/1/17,12624548,7.13629E+18,10.194415,10,7.26837E+18,GAMES
BR,4/1/17,12624548,6.17627E+18,50.347472,10,7.26837E+18,GAMES
,,12624549,,0,17,1.38113E+19,
,,12624549,,0,12,1.32957E+19,
,,12624549,,0,2,9.87763E+18,
,,12624548,,0,1,8.71353E+18,
,,12624549,,0,2,1.69003E+19,
,,12624548,,0,1,7.1356E+18,
,,12624548,,0,20,5.98268E+18,
,,12624548,,0,13,1.55925E+19,
,,12624548,,0,13,1.45967E+19,
US,4/3/17,12624548,1.44498E+19,15.99,7,9.88927E+18,GAMES
US,4/7/17,12624548,3.68815E+18,15.99,7,9.88927E+18,GAMES
,,12624549,,0,4,1.02266E+19,
,,12624549,,0,12,3.83637E+17,
,,12624549,,0,6,1.34179E+19,
,,12624548,,0,18,1.35764E+19,
ZA,4/1/17,12624548,6.22602E+18,1.843023,3,1.22421E+19,GAMES
JP,4/5/17,12624548,8.98193E+18,7.578207,3,8.58832E+18,GAMES
JP,4/6/17,12624548,1.6133E+19,7.581554,3,8.58832E+18,GAMES
,,12624549,,0,11,1.16763E+19,
,,12624549,,0,19,9.54636E+16,
,,12624549,,0,4,1.26672E+19,
,,12624549,,0,13,1.71914E+18,
,,12624549,,0,9,9.26121E+18,
,,12624549,,0,8,9.80533E+18,
,,12624549,,0,14,1.70919E+18,
,,12624549,,0,9,1.73544E+18,
,,12624549,,0,2,1.52635E+19,
,,12624549,,0,3,1.51487E+19,
,,12624549,,0,19,1.07824E+19,
,,12624549,,0,19,3.00348E+18,
,,12624548,,0,1,6.66871E+18,
,,12624549,,0,13,4.22094E+17,
DE,4/1/17,12624548,6.8957E+18,1.056582,13,6.98247E+17,GAMES
DE,4/1/17,12624548,1.84907E+18,1.056582,13,6.98247E+17,GAMES
,,12624548,,0,7,1.39449E+19,
,,12624549,,0,8,1.23477E+19,
,,12624548,,0,8,1.76459E+19,
,,12624549,,0,18,1.26489E+19,
,,12624548,,0,12,1.21384E+19,
,,12624548,,0,8,3.60199E+18,
,,12624548,,0,13,1.56094E+19,
,,12624549,,0,9,3.84582E+18,
,,12624548,,0,7,1.03199E+19,
,,12624548,,0,2,1.28653E+19,
,,12624549,,0,12,1.73765E+19,
DK,4/6/17,12624549,1.20403E+19,3.72477,9,9.5889E+18,GAMES
,,12624548,,0,17,1.0945E+19,
,,12624549,,0,19,1.47726E+19,
,,12624549,,0,19,1.29688E+19,
,,12624549,,0,20,1.46107E+19,
,,12624549,,0,9,5.43331E+18,
,,12624548,,0,6,1.66533E+17,
DE,4/7/17,12624549,1.65048E+19,2.111318,2,4.79984E+18,GAMES
DE,4/3/17,12624549,1.24043E+19,3.188815,2,4.79984E+18,GAMES
,,12624549,,0,20,1.26995E+19,
,,12624548,,0,1,3.02684E+18,
,,12624548,,0,2,1.6776E+18,
,,12624549,,0,10,7.21106E+17,
,,12624548,,0,3,1.63276E+18,
,,12624549,,0,10,3.4123E+18,
IT,4/6/17,12624548,5.83922E+17,1.37415,5,6.0223E+17,GAMES
,,12624548,,0,9,3.9923E+18,
,,12624549,,0,7,1.4062E+19,
,,12624548,,0,6,1.7145E+19,
,,12624549,,0,7,7.26846E+18,
,,12624548,,0,18,4.12845E+17,
,,12624548,,0,16,1.68973E+19,
,,12624549,,0,13,5.19509E+18,
,,12624548,,0,18,1.36467E+19,
,,12624549,,0,6,2.97082E+18,
,,12624548,,0,15,1.08595E+19,
,,12624549,,0,18,1.60666E+19,
,,12624548,,0,19,1.11646E+19,
JP,4/1/17,12624549,1.79264E+19,8.96603,17,5.15788E+18,GAMES
JP,4/1/17,12624549,1.28159E+19,26.898092,17,5.15788E+18,GAMES
JP,4/1/17,12624549,8.64056E+18,26.898092,17,5.15788E+18,GAMES
,,12624549,,0,1,1.51702E+19,
TR,4/7/17,12624549,1.30638E+18,4.017755,5,1.56428E+19,GAMES
TR,4/7/17,12624549,6.071E+18,4.017755,5,1.56428E+19,GAMES
TR,4/7/17,12624549,1.25511E+19,1.01583,5,1.56428E+19,GAMES
,,12624548,,0,4,1.2758E+19,
,,12624548,,0,18,1.83482E+19,
,,12624548,,0,9,2.58611E+18,
,,12624548,,0,15,1.18707E+18,
,,12624549,,0,17,5.81899E+17,
,,12624549,,0,2,4.83294E+18,
,,12624549,,0,8,1.65136E+19,
,,12624549,,0,17,1.78922E+18,
,,12624548,,0,8,1.79636E+19,
KR,4/4/17,12624549,1.35904E+19,1.960518,5,9.90649E+18,GAMES
,,12624549,,0,19,5.74222E+18,
,,12624548,,0,20,1.15275E+19,
US,4/7/17,12624549,8.41178E+18,19.99,17,1.81942E+19,GAMES
US,4/7/17,12624549,1.11797E+19,19.99,17,1.81942E+19,GAMES
,,12624548,,0,11,8.13796E+18,
,,12624548,,0,7,9.16505E+18,
,,12624548,,0,6,1.51946E+19,
,,12624549,,0,5,8.01198E+18,
,,12624549,,0,9,6.78514E+18,
,,12624548,,0,2,1.11154E+19,
,,12624549,,0,8,5.03702E+18,
,,12624549,,0,9,1.51776E+19,
,,12624548,,0,7,9.28186E+18,
,,12624549,,0,7,7.10737E+18,
,,12624549,,0,13,1.13787E+19,
GB,4/5/17,12624549,1.27683E+19,5.97675,12,1.36553E+19,GAMES
GB,4/4/17,12624549,1.4227E+18,3.59549,12,1.36553E+19,GAMES
IT,4/7/17,12624548,1.21472E+19,1.050354,20,4.70553E+18,GAMES
,,12624549,,0,12,1.59036E+19,
,,12624548,,0,11,8.79984E+18,
,,12624548,,0,18,1.23007E+19,
,,12624548,,0,16,5.40282E+18,
,,12624549,,0,16,4.0219E+18,
BR,4/5/17,12624548,1.11155E+19,3.414121,8,3.51535E+18,GAMES
,,12624549,,0,9,1.54948E+19,
,,12624548,,0,17,1.11401E+19,
,,12624548,,0,4,7.18504E+18,
,,12624549,,0,20,9.59425E+18,
,,12624549,,0,8,1.37003E+19,
,,12624549,,0,10,2.23499E+18,
,,12624549,,0,6,1.34163E+19,
,,12624549,,0,2,1.03127E+19,
,,12624549,,0,3,1.39059E+19,
,,12624549,,0,10,1.52263E+18,
,,12624549,,0,20,1.19398E+18,
,,12624548,,0,8,5.40535E+17,
,,12624549,,0,12,5.84966E+18,
,,12624549,,0,17,1.74524E+19,
,,12624549,,0,8,1.77575E+19,
,,12624549,,0,20,1.40053E+19,
,,12624548,,0,3,1.67131E+19,
,,12624549,,0,7,7.44823E+18,
,,12624549,,0,18,1.47214E+19,
,,12624549,,0,13,1.07917E+18,
,,12624548,,0,11,1.67948E+19,
,,12624549,,0,7,8.688E+18,
,,12624549,,0,6,7.75364E+18,
,,12624549,,0,2,1.53242E+19,
FR,4/3/17,12624549,1.58656E+19,21.319206,13,1.03594E+19,GAMES
FR,4/5/17,12624549,6.8191E+17,21.327003,13,1.03594E+19,GAMES
,,12624549,,0,7,1.1628E+19,
,,12624549,,0,18,9.82353E+18,
,,12624549,,0,19,1.28543E+18,
,,12624548,,0,8,1.5987E+19,
,,12624549,,0,19,5.90966E+18,
,,12624548,,0,3,1.72493E+19,
,,12624548,,0,6,1.26007E+19,
,,12624549,,0,18,7.41135E+18,
,,12624548,,0,3,1.46118E+19,
,,12624548,,0,20,1.00181E+19,
,,12624549,,0,3,5.03153E+18,
,,12624548,,0,16,1.75855E+19,
,,12624549,,0,19,9.60827E+18,
,,12624549,,0,17,1.03515E+19,
,,12624549,,0,11,5.96798E+18,
,,12624548,,0,3,1.54138E+19,
,,12624549,,0,5,1.16269E+19,
,,12624549,,0,6,4.03645E+18,
,,12624548,,0,1,7.39122E+18,
,,12624549,,0,11,6.84784E+18,
,,12624549,,0,20,1.2029E+19,
,,12624549,,0,18,1.59604E+18,
,,12624548,,0,6,2.55794E+18,
,,12624549,,0,20,1.49829E+19,
,,12624548,,0,14,5.20179E+18,
,,12624548,,0,7,2.40871E+18,
,,12624549,,0,17,4.6146E+18,
,,12624548,,0,5,8.11511E+18,
,,12624549,,0,8,8.8405E+18,
,,12624548,,0,19,4.39338E+18,
,,12624549,,0,4,1.62613E+19,
,,12624549,,0,15,6.58108E+18,
,,12624549,,0,1,1.49243E+19,
,,12624549,,0,16,5.61796E+18,
,,12624548,,0,9,3.02329E+18,
,,12624549,,0,2,3.25832E+18,
,,12624549,,0,13,8.72612E+18,
,,12624549,,0,19,5.2989E+18,
JP,4/2/17,12624549,7.56026E+18,1.075923,14,1.08847E+19,GAMES
,,12624548,,0,2,1.19037E+19,
,,12624548,,0,14,1.21919E+19,
,,12624548,,0,10,1.05459E+18,
,,12624548,,0,16,6.43359E+18,
,,12624548,,0,6,2.74279E+18,
,,12624549,,0,19,7.5247E+18,
,,12624548,,0,11,1.4579E+19,
,,12624548,,0,1,1.81467E+19,
,,12624548,,0,1,7.88678E+18,
,,12624549,,0,14,1.61004E+19,
,,12624549,,0,18,5.98417E+18,
,,12624549,,0,12,1.82577E+19,
,,12624549,,0,14,1.56049E+19,
,,12624548,,0,3,6.49749E+18,
,,12624549,,0,11,8.61896E+18,
,,12624549,,0,4,3.85493E+18,
,,12624549,,0,8,6.29165E+18,
,,12624548,,0,13,1.22469E+19,
,,12624548,,0,2,5.07209E+18,
,,12624548,,0,5,4.75663E+18,
,,12624549,,0,15,1.03906E+19,
,,12624548,,0,2,1.16919E+19,
US,4/7/17,12624548,6.73912E+18,19.99,9,5.17581E+18,GAMES
US,4/7/17,12624548,1.24118E+19,4.99,9,5.17581E+18,GAMES
US,4/7/17,12624548,6.48192E+18,9.99,9,5.17581E+18,GAMES
US,4/5/17,12624548,2.74024E+18,19.99,9,5.17581E+18,GAMES
US,4/4/17,12624548,1.521E+19,4.99,9,5.17581E+18,GAMES
US,4/1/17,12624548,9.81589E+18,9.99,9,5.17581E+18,GAMES
,,12624548,,0,9,8.5916E+18,
,,12624549,,0,2,1.24162E+19,
,,12624548,,0,17,7.76437E+18,
,,12624549,,0,16,1.65835E+19,
,,12624549,,0,6,1.61262E+19,
,,12624548,,0,4,1.82256E+19,
,,12624548,,0,4,2.30426E+18,
,,12624549,,0,17,1.78745E+19,
,,12624549,,0,2,4.59538E+18,
JP,4/5/17,12624548,4.84321E+18,3.247803,8,1.3091E+19,GAMES
,,12624549,,0,15,1.05715E+19,
,,12624548,,0,2,5.59265E+18,
,,12624549,,0,13,1.35687E+19,
,,12624549,,0,3,6.81164E+17,
PL,4/7/17,12624549,6.8684E+16,6.02693,13,7.6378E+17,GAMES
,,12624548,,0,3,1.83341E+19,
KR,4/3/17,12624549,9.28356E+18,9.87,13,1.74578E+19,GAMES
KR,4/2/17,12624549,4.35176E+18,9.83,13,1.74578E+19,GAMES
,,12624549,,0,9,1.12595E+19,
,,12624548,,0,16,7.51641E+18,
,,12624548,,0,12,1.17867E+19,
,,12624548,,0,18,4.4031E+18,
US,4/1/17,12624549,5.36683E+18,1.99,17,4.07655E+17,GAMES
,,12624548,,0,4,1.2514E+19,
,,12624548,,0,17,1.51829E+19,
,,12624548,,0,14,1.72009E+19,
,,12624549,,0,8,1.60764E+19,
FR,4/3/17,12624549,1.61977E+19,10.65427,19,1.3662E+19,GAMES
,,12624548,,0,16,8.79871E+18,
,,12624549,,0,6,1.40828E+19,
,,12624549,,0,19,1.8388E+19,
US,4/1/17,12624548,3.16136E+18,9.99,1,1.57082E+19,GAMES
,,12624548,,0,20,5.94081E+18,
,,12624549,,0,19,2.65336E+18,
KR,4/2/17,12624548,1.12605E+19,3.92418,10,8.02099E+18,GAMES
,,12624549,,0,12,4.15064E+18,
KR,4/5/17,12624548,8.44433E+18,1.955795,6,1.14701E+19,GAMES
,,12624548,,0,4,9.42508E+18,
,,12624549,,0,10,4.04316E+18,
,,12624548,,0,13,1.32651E+19,
,,12624548,,0,17,1.4841E+19,
,,12624548,,0,2,1.07737E+19,
,,12624548,,0,3,1.10817E+18,
,,12624549,,0,7,3.19996E+18,
,,12624549,,0,14,7.43585E+17,
GB,4/7/17,12624548,2.59478E+18,60.094359,3,8.6256E+17,GAMES
,,12624549,,0,8,9.90156E+18,
,,12624548,,0,20,1.57474E+19,
,,12624549,,0,4,1.1032E+19,
,,12624549,,0,15,1.2449E+19,
,,12624549,,0,17,9.70676E+18,
,,12624548,,0,12,8.77439E+18,
IT,4/5/17,12624548,1.78415E+18,5.323749,2,1.31562E+19,GAMES
,,12624548,,0,10,1.43743E+19,
,,12624549,,0,1,1.44619E+19,
,,12624548,,0,19,1.15091E+19,
,,12624549,,0,3,9.64361E+18,
,,12624549,,0,14,1.28761E+19,
,,12624548,,0,8,3.89637E+18,
,,12624548,,0,3,5.29848E+18,
,,12624549,,0,10,2.8914E+18,
,,12624549,,0,11,6.37154E+18,
,,12624548,,0,17,1.02253E+19,
,,12624549,,0,14,1.119E+19,
,,12624549,,0,3,5.19028E+18,
,,12624548,,0,8,1.40241E+19,
